"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"rental-zebra-ef2fa2","certly","Rental Zebra","https://www.rentalzebra.com/","residential property management","https://www.rentalzebra.com/","form","{""city"": ""Bedford"", ""location"": ""Bedford, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/fort-worth"
"reserve-management-company-a6eb15","certly","Reserve Management Company","https://reservepropertymanagementcompany.com/","residential property management","https://reservepropertymanagementcompany.com/contact-reserve-property-management/","form","{""city"": ""Detroit"", ""location"": ""Detroit, Michigan"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""MI""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/michigan/detroit"
"residential-renters-611b92","certly","Residential Renters","https://www.residentialrenters.com/","residential property management","https://www.residentialrenters.com/contact","form","{""city"": ""Milwaukee"", ""location"": ""Milwaukee, Wisconsin"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""WI""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/wisconsin/milwaukee"
"resource-property-management-f43b3b","certly","Resource Property Management","http://www.rpmpropertypros.com/","HOA / community association management","http://www.rpmpropertypros.com/","form","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"revolution-properties-950758","certly","REvolution Properties","https://revolutionct.com/","residential property management","https://www.revolutionct.com/contact","form","{""city"": ""Portland"", ""location"": ""Portland, Connecticut"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CT""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/connecticut/hartford"
"right-move-storage-47c8a8","certly","Right Move Storage","https://www.rightmovestorage.com/","self-storage operator","https://www.rightmovestorage.com/","form","{""location"": ""Texas"", ""segment"": ""self-storage operator"", ""state"": ""TX""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/right-move-storage"
"river-valley-property-management-7cc2d9","certly","River Valley Property Management","https://rivervalleypropertymanagement.com/","residential property management","https://rivervalleypropertymanagement.com/contact-us","form","{""city"": ""Sacramento"", ""location"": ""Sacramento, California"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/california/sacramento"
"rizzetta-company-inc-6c9617","certly","Rizzetta & Company, Inc.","https://www.rizzetta.com/","HOA / community association management","https://www.rizzetta.com/","form","{""city"": ""Tampa"", ""location"": ""Tampa, Florida"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""43 community associations under management"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.rizzetta.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/florida/"
"robbie-scott-property-management-leasing-41370b","certly","Robbie Scott Property Management Leasing & Sales","https://www.robbiescottleasing.com/","residential property management","https://www.robbiescottleasing.com/","form","{""city"": ""Tulsa"", ""location"": ""Tulsa, Oklahoma"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OK""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/oklahoma/tulsa"
"robert-evans-company-inc-4c9f74","certly","Robert Evans Company Inc","https://robertevans.com/","commercial GC","https://robertevans.com/contact","form","{""city"": ""Portland"", ""location"": ""Portland, Oregon"", ""segment"": ""commercial GC"", ""size_signal_raw"": ""$80000 CCB surety bond and $1000000 liability limit on file (Oregon CCB record)"", ""state"": ""OR""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://robertevans.com/contact; address the owner; phase-3 confidence: verified; source: https://data.oregon.gov/resource/g77e-6bhs.json?$where=endorsement_text%20like%20'Commercial%20General%20Contractor%25'%20AND%20exempt_text='Nonexempt'&$limit=8000"
"robert-massey-company-4c8961","certly","Robert Massey Company","https://www.robertmasseyco.com/","residential property management","https://www.robertmasseyco.com/contact","form","{""city"": ""Louisville"", ""location"": ""Louisville, Kentucky"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""KY""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/kentucky/louisville"
"roger-hickel-contracting-inc-0941ff","certly","Roger Hickel Contracting, Inc.","https://www.rogerhickelcontracting.com","commercial GC","https://www.rogerhickelcontracting.com/contact/","form","{""city"": ""Anchorage"", ""location"": ""Anchorage, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"rogers-o-brien-construction-740874","certly","Rogers-O'Brien Construction","https://r-o.com","commercial GC","https://r-o.com/contact-us/","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"rowcal-270ae6","certly","RowCal","https://www.rowcal.com/","HOA / community association management","https://www.rowcal.com/","form","{""city"": ""Austin"", ""location"": ""Austin, Texas"", ""segment"": ""HOA / community association management"", ""state"": ""TX""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/rowcal-texas/"
"rpm-storage-management-llc-904892","certly","RPM Storage Management LLC","https://www.rpmstoragemanagement.com/","self-storage operator","https://www.rpmstoragemanagement.com/","form","{""location"": ""Texas"", ""segment"": ""self-storage operator"", ""state"": ""TX""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/rpm-storage-management"
