"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Pmco Construction LLC","","TX","824 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Parker"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Central North Construction, LLC","","TX","791 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Wise"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Northeastern Pavers, LLC","","TX","782 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-02; a county seen: Wichita"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Capital Excavation Company","","TX","776 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Guadalupe"
"wagelens","end-customer","state prevailing-wage contractor (TX)","L. S. Equipment Co., Inc.","","TX","774 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Shelby"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Xit Paving And Construction Inc.","","TX","774 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Tarrant"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Prater Dirt Work LLC","","TX","769 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Stephens"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Reyes Tx, Inc.","","TX","757 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Tarrant"
"wagelens","end-customer","state prevailing-wage contractor (TX)","James Hamilton Construction Co.","","TX","752 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Winkler"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Madden Contracting Company, Llc.","","TX","745 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Rusk"
"wagelens","end-customer","state prevailing-wage contractor (TX)","J. H. Strain & Sons, Inc.","","TX","743 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-04-08; a county seen: Taylor"
"wagelens","end-customer","state prevailing-wage contractor (TX)","C & W Southern LLC","","TX","731 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-01; a county seen: Throckmorton"
"wagelens","end-customer","state prevailing-wage contractor (TX)","D. I. J. Construction, Inc.","","TX","730 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-07-01; a county seen: Wichita"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Jasco","","TX","705 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Victoria"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Digg Commercial, LLC","","TX","698 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Travis"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Sterling Delaware Holding Company","","TX","679 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Tarrant"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Deco Contractors, Inc.","","TX","673 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-06; a county seen: Orange"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Interstate Barricades & Markings, Inc.","","TX","658 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-06-02; a county seen: Travis"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Yoko Excavating, LLC","","TX","656 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-09-02; a county seen: Van Zandt"
"wagelens","end-customer","state prevailing-wage contractor (TX)","Earthworks Enterprise","","TX","628 bid line items on TxDOT federal-aid lettings since 2024","Bids TxDOT lettings that carry a federal project number, so the work is federal-aid highway construction covered by Davis-Bacon with weekly certified payroll due to TxDOT.","","owner or office manager","https://data.texas.gov/d/de7b-7dna","government-db","verified","2026-09-03","TxDOT Bid Tabulations, federal-aid projects only; latest let 2026-08-05; a county seen: Starr"
